1.371339201927185059e+00,-9.655234813690185547e-01,-1.041080236434936523e+00
-6.855754852294921875e-01,5.592085123062133789e-01,5.090879797935485840e-01
-1.202867388725280762e+00,-6.790493726730346680e-01,2.547280788421630859e-01
-6.102950870990753174e-02,-3.029798865318298340e-01,-8.802636265754699707e-01
2.388054579496383667e-01,-5.593675971031188965e-01,-1.331980347633361816e+00
-7.124512791633605957e-01,-5.903463959693908691e-01,-7.863454520702362061e-02
-7.484022974967956543e-01,3.647100925445556641e-01,-2.947647869586944580e-02
-8.266664743423461914e-01,6.619225144386291504e-01,6.431452035903930664e-01
