-4.015523195266723633e-01,6.425353884696960449e-01,-4.319882765412330627e-02,2.212696895003318787e-02,9.027827531099319458e-02,-5.671619437634944916e-03,-2.710650563240051270e-01,2.956615015864372253e-02,-1.222254037857055664e-01,9.268242120742797852e-01
-5.889739394187927246e-01,1.329993724822998047e+00,1.150635033845901489e-01,-9.754341244697570801e-01,7.702481746673583984e-01,8.226148486137390137e-01,-1.106544017791748047e+00,1.048734664916992188e+00,-8.781080245971679688e-01,1.130396962165832520e+00
1.011970877647399902e+00,1.323449611663818359e+00,3.954915702342987061e-01,8.106990456581115723e-01,-7.319875955581665039e-01,-4.678942859172821045e-01,1.332951784133911133e+00,-7.279316186904907227e-01,7.154091000556945801e-01,1.027786731719970703e+00
9.130532741546630859e-01,6.122064590454101562e-01,7.670618295669555664e-01,4.011300802230834961e-01,-4.449746608734130859e-01,-1.210180878639221191e+00,6.363831162452697754e-01,-7.629292607307434082e-01,1.042201399803161621e+00,7.705042362213134766e-01
